Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;V;V_0%;V_100%;EFA;EFA_0%;EFA_100%;V_weighted;V_weighted_0%;V_weighted_100%;EFA_weighted;EFA_weighted_0%;EFA_weighted_100%;AmbientCondPattern;EFA_WTT;EFA_WTT_0%;EFA_WTT_100%;EFA_WTW;EFA_WTW_0%;EFA_WTW_100%
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;88.43364716;NA;NA;0.001239397;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;88.43364716;NA;NA;0.000734308;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;88.43364716;NA;NA;0.000262549;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;88.43364716;NA;NA;0.000733734;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;88.43364716;NA;NA;0.08106254;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;88.43364716;NA;NA;0.039491449;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;88.43364716;NA;NA;0.020938871;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;88.43364716;NA;NA;0.02917577;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;88.43364716;NA;NA;0.00166019;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;88.43364716;NA;NA;0.000471811;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;88.43364716;NA;NA;0.000496817;NA;NA;88.4336319;NA;NA;0.002232519;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;17.93225098;NA;NA;0.004337533;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;17.93225098;NA;NA;0.006231423;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;17.93225098;NA;NA;0.00290922;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;17.90296745;NA;NA;0.001184823;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;17.93225098;NA;NA;0.00232728;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;17.93225098;NA;NA;0.001521584;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;17.93225098;NA;NA;0.000602708;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;17.93225098;NA;NA;0.001287796;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;17.90750694;NA;NA;0.148742184;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;17.92185783;NA;NA;0.080102772;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;17.93225098;NA;NA;0.036423579;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;17.93225098;NA;NA;0.059946388;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;17.8881073;NA;NA;0.003695697;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;17.93211174;NA;NA;0.000822143;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;MW;URB/MW-Nat./90/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;17.93209457;NA;NA;0.000937813;NA;NA;17.92142677;NA;NA;0.004479765;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;69.43364716;NA;NA;0.000980394;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;69.43364716;NA;NA;0.001185542;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;69.43364716;NA;NA;0.000541925;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;69.43364716;NA;NA;0.000290106;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;69.43364716;NA;NA;0.000939981;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;69.43364716;NA;NA;0.000837336;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;69.43364716;NA;NA;0.000326774;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;69.43364716;NA;NA;0.000484488;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;69.43364716;NA;NA;0.066484146;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;69.43364716;NA;NA;0.036292948;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;69.43364716;NA;NA;0.020087553;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;69.43364716;NA;NA;0.029243682;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;69.43364716;NA;NA;0.001885022;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;69.43364716;NA;NA;0.000440184;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;69.43364716;NA;NA;0.000496171;NA;NA;69.43363953;NA;NA;0.002175602;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;14.40977764;NA;NA;0.005497629;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;14.40977764;NA;NA;0.007683415;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;14.40977764;NA;NA;0.003674266;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;14.3748951;NA;NA;0.001148555;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;14.37650013;NA;NA;0.002517599;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;14.40977764;NA;NA;0.00181682;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;14.40977764;NA;NA;0.000743054;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;14.40977764;NA;NA;0.001236631;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;14.40965748;NA;NA;0.154671893;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;14.3748951;NA;NA;0.087828979;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;14.40977764;NA;NA;0.041864965;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;14.40977764;NA;NA;0.067100316;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;14.40977764;NA;NA;0.004250692;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;14.40977764;NA;NA;0.000891035;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/MW-City/70/St+Go;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;14.40977764;NA;NA;0.000942335;NA;NA;14.40634251;NA;NA;0.005067601;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;49.35813141;NA;NA;0.001436352;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;49.35813141;NA;NA;0.001822634;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;49.35813141;NA;NA;0.000917105;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;49.35813141;NA;NA;0.000355456;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;49.35813141;NA;NA;0.001203937;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;49.35813141;NA;NA;0.001067896;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;49.35813141;NA;NA;0.000412493;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;49.35813141;NA;NA;0.000594108;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;49.35813141;NA;NA;0.08615277;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;49.35813141;NA;NA;0.047505211;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;49.35813141;NA;NA;0.023579556;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;49.35813141;NA;NA;0.035567034;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;49.35813141;NA;NA;0.002229071;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;49.35813141;NA;NA;0.000513067;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/Freeflow;0%;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;49.35813141;NA;NA;0.00049472;NA;NA;49.35814285;NA;NA;0.002637623;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/St+Go;0%;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;12.48871803;NA;NA;0.004018888;NA;NA;12.48864365;NA;NA;0.005244355;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Trunk-City/50/St+Go;0%;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;12.48871803;NA;NA;0.004842569;NA;NA;12.48864365;NA;NA;0.005244355;NA;NA;Ø/France - Avg;NA;NA;NA;NA;NA;NA
